Timestamp;Station;Linie;Einsteiger;Aussteiger;Avg
2016-12-05 00:00;ABG;S3;0;0;0
2016-12-05 00:00;AH;S21;0;0;0
2016-12-05 00:00;AI;S1;0;0;0
2016-12-05 00:00;ALH;S2;0;0;0
2016-12-05 00:00;ALH;S21;0;0;0
2016-12-05 00:00;AS;S1;0;0;0
2016-12-05 00:00;AS;S11;0;0;0
2016-12-05 00:00;AS;S2;0;0;0
2016-12-05 00:00;AS;S3;0;0;0
2016-12-05 00:00;AS;S31;0;0;0
2016-12-05 00:00;AW;S1;0;0;0
2016-12-05 00:00;AW;S11;0;0;0
2016-12-05 00:00;B;S1;0;0;0
2016-12-05 00:00;B;S11;0;0;0
2016-12-05 00:00;BAF;S1;0;0;0
2016-12-05 00:00;BAF;S11;0;0;0
2016-12-05 00:00;BAP;S1;0;0;0
2016-12-05 00:00;BAP;S11;0;0;0
2016-12-05 00:00;BGS;S2;0;0;0
2016-12-05 00:00;BGS;S21;0;0;0
2016-12-05 00:00;BTSL;S1;0;0;0
2016-12-05 00:00;BTSL;S11;0;0;0
2016-12-05 00:00;BTSL;S2;0;0;0
2016-12-05 00:00;BTSL;S21;0;0;0
2016-12-05 00:00;BTSL;S31;0;0;0
2016-12-05 00:00;BWM;S2;0;0;0
2016-12-05 00:00;BWM;S21;0;0;0
2016-12-05 00:00;BX;S3;0;0;0
2016-12-05 00:00;DR;S3;0;0;0
2016-12-05 00:00;DST;S11;0;0;0
2016-12-05 00:00;DST;S21;0;0;0
2016-12-05 00:00;DST;S31;0;0;0
2016-12-05 00:00;DT;S21;0;0;0
2016-12-05 00:00;DT;S3;0;0;0
2016-12-05 00:00;EGS;S21;0;0;0
2016-12-05 00:00;EGS;S3;0;0;0
2016-12-05 00:00;EST;S21;0;0;0
2016-12-05 00:00;EST;S3;0;0;0
2016-12-05 00:00;FB;S1;0;0;0
2016-12-05 00:00;FB;S11;0;0;0
2016-12-05 00:00;FBG;S1;0;0;0
2016-12-05 00:00;FBG;S11;0;0;0
2016-12-05 00:00;FIB;S3;0;0;0
2016-12-05 00:00;HAB;S3;0;0;0
2016-12-05 00:00;HAB;S31;0;0;0
2016-12-05 00:00;HCH;S1;0;0;0
2016-12-05 00:00;HCH;S11;0;0;0
2016-12-05 00:00;HFS;S3;0;0;0
2016-12-05 00:00;HFS;S31;0;0;0
2016-12-05 00:00;HKS;S3;0;0;0
2016-12-05 00:00;HOG;S3;0;0;0
2016-12-05 00:00;HPS;S1;0;0;0
2016-12-05 00:00;HPS;S11;0;0;0
2016-12-05 00:00;HRF;S3;0;0;0
2016-12-05 00:00;HRF;S31;0;0;0
2016-12-05 00:00;HRS;S3;0;0;0
2016-12-05 00:00;HRS;S31;0;0;0
2016-12-05 00:00;HS;S1;0;0;0
2016-12-05 00:00;HS;S11;0;0;0
2016-12-05 00:00;HS;S2;0;0;0
2016-12-05 00:00;HS;S21;0;0;0
2016-12-05 00:00;HS;S3;0;0;0
2016-12-05 00:00;HS;S31;0;0;0
2016-12-05 00:00;HSB;S1;0;0;0
2016-12-05 00:00;HSB;S11;0;0;0
2016-12-05 00:00;HST;S11;0;0;0
2016-12-05 00:00;HST;S21;0;0;0
2016-12-05 00:00;HST;S31;0;0;0
2016-12-05 00:00;IS;S1;0;0;0
2016-12-05 00:00;JUS;S1;0;0;0
2016-12-05 00:00;JUS;S2;0;0;0
2016-12-05 00:00;JUS;S3;0;0;0
2016-12-05 00:00;KRS;S3;0;0;0
2016-12-05 00:00;KS;S1;0;0;0
2016-12-05 00:00;KS;S2;0;0;0
2016-12-05 00:00;KS;S3;0;0;0
2016-12-05 00:00;KWS;S1;0;0;0
2016-12-05 00:00;KWS;S11;0;0;0
2016-12-05 00:00;LAN;S1;0;0;0
2016-12-05 00:00;LAN;S11;0;0;0
2016-12-05 00:00;LAS;S1;0;0;0
2016-12-05 00:00;LAS;S2;0;0;0
2016-12-05 00:00;LAS;S3;0;0;0
2016-12-05 00:00;LST;S21;0;0;0
2016-12-05 00:00;LST;S3;0;0;0
2016-12-05 00:00;ML;S2;0;0;0
2016-12-05 00:00;ML;S21;0;0;0
2016-12-05 00:00;NL;S3;0;0;0
2016-12-05 00:00;NRS;S3;0;0;0
2016-12-05 00:00;NRS;S31;0;0;0
2016-12-05 00:00;NTB;S2;0;0;0
2016-12-05 00:00;NTB;S21;0;0;0
2016-12-05 00:00;NWF;S3;0;0;0
2016-12-05 00:00;NWS;S3;0;0;0
2016-12-05 00:00;NWS;S31;0;0;0
2016-12-05 00:00;OH;S1;0;0;0
2016-12-05 00:00;OH;S11;0;0;0
2016-12-05 00:00;OPS;S1;0;0;0
2016-12-05 00:00;OPS;S11;0;0;0
2016-12-05 00:00;PB;S1;0;0;0
2016-12-05 00:00;PB;S11;0;0;0
2016-12-05 00:00;PS;S3;0;0;0
2016-12-05 00:00;RBK;S21;0;0;0
2016-12-05 00:00;RES;S1;0;0;0
2016-12-05 00:00;RES;S2;0;0;0
2016-12-05 00:00;RES;S3;0;0;0
2016-12-05 00:00;RI;S1;0;0;0
2016-12-05 00:00;ROP;S2;0;0;0
2016-12-05 00:00;ROP;S21;0;0;0
2016-12-05 00:00;RP;S1;0;0;0
2016-12-05 00:00;RP;S11;0;0;0
2016-12-05 00:00;SDF;S1;0;0;0
2016-12-05 00:00;SHS;S1;0;0;0
2016-12-05 00:00;SHS;S2;0;0;0
2016-12-05 00:00;SHS;S3;0;0;0
2016-12-05 00:00;SST;S11;0;0;0
2016-12-05 00:00;SST;S21;0;0;0
